trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.7, 'e': 0.8514774432500848}",20,9,-93.38920930532336,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 1}",1
553,False,"{'a': 0.7, 'e': 0.8509526263673333}",25,0,-179.41871858038468,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
554,False,"{'a': 0.7, 'e': 0.8504269585320262}",20,0,-180.79524227484154,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
555,False,"{'a': 0.7, 'e': 0.8499004402698315}",20,0,-165.70697965134016,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
556,False,"{'a': 0.7, 'e': 0.8493730721072673}",20,0,-68.81602645548783,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
557,False,"{'a': 0.7, 'e': 0.8488448545717019}",35,0,-288.17248490342246,"{0: 18, 1: 0, 2: 11, 3: 2, 4: 4}",0
558,False,"{'a': 0.7, 'e': 0.8483157881913526}",25,16,-59.74182799591406,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
559,False,"{'a': 0.7, 'e': 0.8477858734952858}",20,0,-142.35927699623875,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
560,False,"{'a': 0.7, 'e': 0.8472551110134161}",20,0,-84.50518999501173,"{0: 13, 1: 0, 2: 4, 3: 3, 4: 0}",0
561,False,"{'a': 0.7, 'e': 0.8467235012765061}",30,0,-233.93732851615883,"{0: 17, 1: 0, 2: 9, 3: 0, 4: 4}",0
562,False,"{'a': 0.7, 'e': 0.8461910448161652}",20,16,8.641134498826634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.7, 'e': 0.8456577421648502}",25,0,-221.87178593402427,"{0: 11, 1: 0, 2: 10, 3: 1, 4: 3}",0
564,False,"{'a': 0.7, 'e': 0.8451235938558634}",25,0,-88.77737245355286,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
565,False,"{'a': 0.7, 'e': 0.8445886004233533}",30,0,-239.70731388276175,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 5}",0
566,False,"{'a': 0.7, 'e': 0.8440527624023131}",25,0,-39.66798190326982,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
567,False,"{'a': 0.7, 'e': 0.8435160803285807}",20,10,-5.364031938353708,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
568,False,"{'a': 0.7, 'e': 0.8429785547388384}",25,0,-55.055639292855886,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
569,False,"{'a': 0.7, 'e': 0.8424401861706116}",25,0,-170.72960559248742,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
570,False,"{'a': 0.7, 'e': 0.8419009751622688}",25,0,-15.371839350529282,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
571,False,"{'a': 0.7, 'e': 0.841360922253021}",35,5,-288.53445418648937,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 5}",1
572,False,"{'a': 0.7, 'e': 0.840820027982921}",20,0,-88.78880756165648,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
573,False,"{'a': 0.7, 'e': 0.8402782928928632}",20,0,-95.06382631179058,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
574,False,"{'a': 0.7, 'e': 0.8397357175245824}",20,0,-147.47451176777858,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
575,False,"{'a': 0.7, 'e': 0.8391923024206541}",20,0,-146.64022348155146,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
576,False,"{'a': 0.7, 'e': 0.8386480481244935}",35,14,-254.17923257699454,"{0: 9, 1: 0, 2: 5, 3: 3, 4: 4}",1
577,False,"{'a': 0.7, 'e': 0.8381029551803544}",20,0,-120.40979676488679,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
578,False,"{'a': 0.7, 'e': 0.8375570241333301}",25,0,-247.34702845892528,"{0: 13, 1: 0, 2: 6, 3: 2, 4: 4}",0
579,False,"{'a': 0.7, 'e': 0.8370102555293514}",20,8,-80.52469275059391,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 1}",1
580,False,"{'a': 0.7, 'e': 0.8364626499151869}",25,0,-153.3180533214166,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
581,False,"{'a': 0.7, 'e': 0.8359142078384423}",20,0,-201.90507382976,"{0: 8, 1: 0, 2: 7, 3: 3, 4: 2}",0
582,False,"{'a': 0.7, 'e': 0.8353649298475595}",20,0,-205.0889685681728,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
583,False,"{'a': 0.7, 'e': 0.8348148164918164}",30,0,-224.20990173264602,"{0: 18, 1: 0, 2: 5, 3: 4, 4: 3}",0
584,False,"{'a': 0.7, 'e': 0.8342638683213264}",20,0,-105.03927449999435,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
585,False,"{'a': 0.7, 'e': 0.8337120858870376}",30,0,-156.17826008968999,"{0: 17, 1: 0, 2: 11, 3: 1, 4: 1}",0
586,False,"{'a': 0.7, 'e': 0.8331594697407324}",35,0,-136.67252174549927,"{0: 24, 1: 0, 2: 8, 3: 2, 4: 1}",0
587,False,"{'a': 0.7, 'e': 0.8326060204350269}",30,0,-250.36710373816973,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 5}",0
588,False,"{'a': 0.7, 'e': 0.8320517385233703}",20,0,-38.54365872793112,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
589,False,"{'a': 0.7, 'e': 0.8314966245600446}",20,0,-101.69403942898958,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
590,False,"{'a': 0.7, 'e': 0.8309406791001636}",25,0,-188.4221548919935,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
591,False,"{'a': 0.7, 'e': 0.8303839026996727}",30,0,-208.95754193921013,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
592,False,"{'a': 0.7, 'e': 0.8298262959153483}",25,0,-92.38541697235529,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
593,False,"{'a': 0.7, 'e': 0.8292678593047971}",25,0,-135.69147000194647,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
594,False,"{'a': 0.7, 'e': 0.8287085934264558}",25,0,-165.2360015413888,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
595,False,"{'a': 0.7, 'e': 0.8281484988395901}",20,0,-28.268335489931005,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
596,False,"{'a': 0.7, 'e': 0.8275875761042946}",20,0,-85.46738935028105,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
597,False,"{'a': 0.7, 'e': 0.8270258257814919}",20,8,14.552396683214885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.7, 'e': 0.8264632484329323}",20,4,-102.18204772178878,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
599,False,"{'a': 0.7, 'e': 0.8258998446211933}",30,3,-67.57467688909011,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 1}",1
600,False,"{'a': 0.7, 'e': 0.8253356149096783}",25,0,-143.84755464382448,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
601,False,"{'a': 0.7, 'e': 0.8247705598626173}",25,8,-58.74057095338583,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
602,False,"{'a': 0.7, 'e': 0.8242046800450651}",20,0,-111.79963452890698,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
603,False,"{'a': 0.7, 'e': 0.8236379760229016}",25,2,-70.30156816167539,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 1}",1
604,False,"{'a': 0.7, 'e': 0.8230704483628307}",30,0,-321.99863894412846,"{0: 10, 1: 0, 2: 14, 3: 2, 4: 4}",0
605,False,"{'a': 0.7, 'e': 0.82250209763238}",20,0,-154.81761606577416,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
606,False,"{'a': 0.7, 'e': 0.8219329243999003}",20,0,-92.49775591212412,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
607,False,"{'a': 0.7, 'e': 0.8213629292345646}",25,0,-192.28311113015013,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
608,False,"{'a': 0.7, 'e': 0.8207921127063681}",35,0,-302.90823688963917,"{0: 19, 1: 0, 2: 9, 3: 2, 4: 5}",1
609,False,"{'a': 0.7, 'e': 0.8202204753861273}",20,13,-8.064933863510056,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
610,False,"{'a': 0.7, 'e': 0.8196480178454795}",25,0,-64.34519469323772,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
611,False,"{'a': 0.7, 'e': 0.8190747406568821}",25,7,-81.45523924665562,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
612,False,"{'a': 0.7, 'e': 0.8185006443936125}",20,0,-75.71062252029321,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",1
613,False,"{'a': 0.7, 'e': 0.8179257296297665}",20,0,-54.63506891156636,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
614,False,"{'a': 0.7, 'e': 0.8173499969402591}",30,0,-183.05800747494686,"{0: 21, 1: 0, 2: 3, 3: 3, 4: 3}",0
615,False,"{'a': 0.7, 'e': 0.8167734469008229}",30,2,-93.72146373619103,"{0: 18, 1: 0, 2: 8, 3: 2, 4: 0}",1
616,False,"{'a': 0.7, 'e': 0.8161960800880078}",25,13,-66.88670131864959,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
617,False,"{'a': 0.7, 'e': 0.8156178970791806}",20,0,-68.53371731569105,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
618,False,"{'a': 0.7, 'e': 0.8150388984525244}",20,0,-42.526257668236035,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
619,False,"{'a': 0.7, 'e': 0.8144590847870377}",30,0,-208.73246101458744,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
620,False,"{'a': 0.7, 'e': 0.8138784566625339}",25,0,-76.6947963427037,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
621,False,"{'a': 0.7, 'e': 0.8132970146596414}",25,0,-124.93032221269256,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
622,False,"{'a': 0.7, 'e': 0.812714759359802}",30,0,-257.8914787270162,"{0: 17, 1: 0, 2: 6, 3: 3, 4: 4}",0
623,False,"{'a': 0.7, 'e': 0.812131691345271}",25,0,-220.33835274392115,"{0: 11, 1: 0, 2: 9, 3: 3, 4: 2}",0
624,False,"{'a': 0.7, 'e': 0.8115478111991162}",25,20,9.549445893956483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.7, 'e': 0.8109631195052179}",20,0,-77.50925692297467,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
626,False,"{'a': 0.7, 'e': 0.8103776168482677}",20,0,-88.31151785890437,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
627,False,"{'a': 0.7, 'e': 0.8097913038137682}",25,0,-145.4889559602567,"{0: 13, 1: 0, 2: 10, 3: 1, 4: 1}",0
628,False,"{'a': 0.7, 'e': 0.8092041809880323}",25,0,-18.751498767712377,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
629,False,"{'a': 0.7, 'e': 0.8086162489581828}",30,16,-48.228266394601604,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
630,False,"{'a': 0.7, 'e': 0.8080275083121519}",30,3,-120.9299696739847,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 2}",1
631,False,"{'a': 0.7, 'e': 0.8074379596386799}",25,0,-101.21447488112382,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
632,False,"{'a': 0.7, 'e': 0.8068476035273155}",20,0,-157.73848908528956,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
633,False,"{'a': 0.7, 'e': 0.806256440568415}",30,0,-97.8108551249979,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
634,False,"{'a': 0.7, 'e': 0.805664471353141}",20,0,-46.702427615743154,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
635,False,"{'a': 0.7, 'e': 0.8050716964734628}",20,0,-237.5628280298634,"{0: 9, 1: 0, 2: 5, 3: 2, 4: 4}",0
636,False,"{'a': 0.7, 'e': 0.8044781165221552}",25,0,-165.13193692634485,"{0: 13, 1: 0, 2: 10, 3: 0, 4: 2}",0
637,False,"{'a': 0.7, 'e': 0.8038837320927981}",20,0,-131.80286441535827,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",1
638,False,"{'a': 0.7, 'e': 0.8032885437797759}",20,0,-115.95506364082652,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
639,False,"{'a': 0.7, 'e': 0.802692552178277}",20,0,-88.10792935400384,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
640,False,"{'a': 0.7, 'e': 0.8020957578842927}",20,0,-86.71902462574418,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
641,False,"{'a': 0.7, 'e': 0.8014981614946173}",30,16,-44.611092570889994,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
642,False,"{'a': 0.7, 'e': 0.8008997636068472}",20,0,-95.61896427687293,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
643,False,"{'a': 0.7, 'e': 0.8003005648193803}",20,0,-90.58834496971281,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
644,False,"{'a': 0.7, 'e': 0.7997005657314152}",20,0,-180.43439117381266,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 4}",0
645,False,"{'a': 0.7, 'e': 0.7990997669429512}",25,10,-36.747951312856806,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
646,False,"{'a': 0.7, 'e': 0.7984981690547867}",25,0,-148.0933435662263,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
647,False,"{'a': 0.7, 'e': 0.7978957726685196}",30,0,-133.46842861877897,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 3}",0
648,False,"{'a': 0.7, 'e': 0.7972925783865464}",25,5,-37.613011609803294,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
649,False,"{'a': 0.7, 'e': 0.7966885868120613}",20,0,-92.24010562286523,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
650,False,"{'a': 0.7, 'e': 0.7960837985490559}",25,15,-71.52992803451178,"{0: 6, 1: 0, 2: 0, 3: 4, 4: 0}",1
651,False,"{'a': 0.7, 'e': 0.795478214202318}",20,0,-43.049667409919486,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
652,False,"{'a': 0.7, 'e': 0.7948718343774324}",20,11,13.009619392545718,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.7, 'e': 0.7942646596807786}",20,0,-134.32728798490672,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
654,False,"{'a': 0.7, 'e': 0.7936566907195313}",20,0,-114.38517214349545,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
655,False,"{'a': 0.7, 'e': 0.7930479281016595}",25,0,-118.05300345293858,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
656,False,"{'a': 0.7, 'e': 0.7924383724359255}",30,0,-136.29761214566878,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
657,False,"{'a': 0.7, 'e': 0.7918280243318853}",20,0,-211.6278620053314,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
658,False,"{'a': 0.7, 'e': 0.7912168843998867}",30,8,-88.10231916128396,"{0: 14, 1: 0, 2: 5, 3: 3, 4: 0}",1
659,False,"{'a': 0.7, 'e': 0.7906049532510695}",30,21,-0.0796721727535954,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.7, 'e': 0.7899922314973651}",20,15,-14.438230289955184,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
661,False,"{'a': 0.7, 'e': 0.789378719751495}",20,6,-34.70638154656974,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
662,False,"{'a': 0.7, 'e': 0.7887644186269709}",25,0,-90.77998862313768,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
663,False,"{'a': 0.7, 'e': 0.7881493287380938}",30,0,-106.71430823688834,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
664,False,"{'a': 0.7, 'e': 0.7875334506999538}",25,0,-121.92878507855256,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
665,False,"{'a': 0.7, 'e': 0.7869167851284287}",30,19,-4.402824787728249,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
666,False,"{'a': 0.7, 'e': 0.786299332640184}",25,0,-102.60468743282843,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
667,False,"{'a': 0.7, 'e': 0.7856810938526722}",20,0,-1.6985944853488801,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
668,False,"{'a': 0.7, 'e': 0.785062069384132}",30,12,-124.41325034346305,"{0: 8, 1: 0, 2: 8, 3: 1, 4: 1}",1
669,False,"{'a': 0.7, 'e': 0.7844422598535878}",25,0,-50.52565330928963,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
670,False,"{'a': 0.7, 'e': 0.7838216658808492}",25,0,-59.5235878942447,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
671,False,"{'a': 0.7, 'e': 0.7832002880865101}",20,10,-41.95288788099455,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 0}",1
672,False,"{'a': 0.7, 'e': 0.7825781270919481}",25,0,-118.24664836657585,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
673,False,"{'a': 0.7, 'e': 0.7819551835193242}",30,3,-213.07818856750112,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 5}",1
674,False,"{'a': 0.7, 'e': 0.781331457991582}",25,0,-77.07439459580243,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
675,False,"{'a': 0.7, 'e': 0.7807069511324468}",25,0,-102.13262805572238,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
676,False,"{'a': 0.7, 'e': 0.7800816635664256}",20,0,-33.05164289180825,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
677,False,"{'a': 0.7, 'e': 0.7794555959188059}",25,14,-38.991813500185565,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
678,False,"{'a': 0.7, 'e': 0.7788287488156552}",25,0,-185.65513078408756,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
679,False,"{'a': 0.7, 'e': 0.7782011228838206}",20,13,10.501729448103184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.7, 'e': 0.7775727187509279}",25,6,-83.54488919802802,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
681,False,"{'a': 0.7, 'e': 0.7769435370453813}",20,7,-56.12045441306564,"{0: 7, 1: 0, 2: 5, 3: 1, 4: 0}",1
682,False,"{'a': 0.7, 'e': 0.7763135783963624}",20,0,-8.925731325723044,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
683,False,"{'a': 0.7, 'e': 0.7756828434338298}",20,0,-21.510756370214377,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
684,False,"{'a': 0.7, 'e': 0.7750513327885183}",35,0,-266.5805355206392,"{0: 23, 1: 0, 2: 6, 3: 1, 4: 5}",0
685,False,"{'a': 0.7, 'e': 0.7744190470919388}",20,8,-36.29732064826923,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
686,False,"{'a': 0.7, 'e': 0.7737859869763766}",30,15,-10.160786491033885,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
687,False,"{'a': 0.7, 'e': 0.7731521530748919}",20,2,-130.82095277912336,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 3}",1
688,False,"{'a': 0.7, 'e': 0.7725175460213187}",30,14,-61.05903071395555,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
689,False,"{'a': 0.7, 'e': 0.7718821664502638}",20,0,-85.6284445847999,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
690,False,"{'a': 0.7, 'e': 0.7712460149971067}",35,0,-215.33036431297617,"{0: 21, 1: 0, 2: 8, 3: 4, 4: 2}",0
691,False,"{'a': 0.7, 'e': 0.7706090922979988}",20,0,-145.2137631594647,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
692,False,"{'a': 0.7, 'e': 0.7699713989898629}",20,14,-1.7626615645937829,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
693,False,"{'a': 0.7, 'e': 0.7693329357103922}",20,0,-210.92341844319498,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
694,False,"{'a': 0.7, 'e': 0.76869370309805}",30,7,-157.48197855974138,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 3}",1
695,False,"{'a': 0.7, 'e': 0.7680537017920686}",20,0,-71.37375915906159,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
696,False,"{'a': 0.7, 'e': 0.7674129324324495}",25,7,-32.474469067880484,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
697,False,"{'a': 0.7, 'e': 0.7667713956599618}",25,0,-163.0276337135725,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
698,False,"{'a': 0.7, 'e': 0.7661290921161424}",20,0,-91.55320526933968,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
699,False,"{'a': 0.7, 'e': 0.7654860224432948}",20,2,-135.69251899582642,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 2}",1
700,False,"{'a': 0.7, 'e': 0.7648421872844885}",25,0,-174.68294310977987,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
701,False,"{'a': 0.7, 'e': 0.7641975872835586}",20,10,-30.366594121961526,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
702,False,"{'a': 0.7, 'e': 0.7635522230851052}",20,14,10.867562269607212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.7, 'e': 0.7629060953344923}",25,0,-127.86135032908217,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
704,False,"{'a': 0.7, 'e': 0.7622592046778476}",30,0,-208.80439893804413,"{0: 16, 1: 0, 2: 9, 3: 3, 4: 2}",0
705,False,"{'a': 0.7, 'e': 0.7616115517620617}",20,7,-106.64308874924251,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 2}",1
706,False,"{'a': 0.7, 'e': 0.7609631372347876}",20,2,-71.53203197392207,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
707,False,"{'a': 0.7, 'e': 0.7603139617444397}",30,0,-194.06004451190654,"{0: 20, 1: 0, 2: 4, 3: 3, 4: 3}",0
708,False,"{'a': 0.7, 'e': 0.7596640259401933}",30,19,-14.518779771865734,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
709,False,"{'a': 0.7, 'e': 0.7590133304719844}",20,0,-65.88795003611818,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
710,False,"{'a': 0.7, 'e': 0.7583618759905082}",20,0,-158.7376222461079,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
711,False,"{'a': 0.7, 'e': 0.7577096631472192}",25,17,-28.62904742721489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
712,False,"{'a': 0.7, 'e': 0.7570566925943303}",25,0,-153.93328071035094,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
713,False,"{'a': 0.7, 'e': 0.7564029649848117}",20,0,-65.59011028498755,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
714,False,"{'a': 0.7, 'e': 0.7557484809723913}",25,0,-123.4905854390848,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
715,False,"{'a': 0.7, 'e': 0.7550932412115529}",25,9,-43.54927278989077,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 0}",1
716,False,"{'a': 0.7, 'e': 0.7544372463575362}",30,0,-151.3683653161475,"{0: 21, 1: 0, 2: 4, 3: 3, 4: 2}",0
717,False,"{'a': 0.7, 'e': 0.753780497066336}",25,8,-60.96754551335067,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
718,False,"{'a': 0.7, 'e': 0.7531229939947015}",20,0,-86.41883669855847,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
719,False,"{'a': 0.7, 'e': 0.7524647378001358}",25,0,-86.78835887913235,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
720,False,"{'a': 0.7, 'e': 0.751805729140895}",20,0,-209.78491189045758,"{0: 9, 1: 0, 2: 6, 3: 2, 4: 3}",0
721,False,"{'a': 0.7, 'e': 0.7511459686759877}",35,20,-53.08024127798349,"{0: 11, 1: 0, 2: 1, 3: 3, 4: 0}",1
722,False,"{'a': 0.7, 'e': 0.7504854570651743}",20,0,-81.7564592461016,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
723,False,"{'a': 0.7, 'e': 0.7498241949689665}",25,0,-217.32972588339626,"{0: 12, 1: 0, 2: 7, 3: 4, 4: 2}",0
724,False,"{'a': 0.7, 'e': 0.7491621830486261}",20,11,1.3628052206862722,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.7, 'e': 0.7484994219661651}",20,0,-167.7246997886925,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
726,False,"{'a': 0.7, 'e': 0.7478359123843445}",25,14,-116.3497300905368,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 2}",1
727,False,"{'a': 0.7, 'e': 0.7471716549666739}",30,0,-278.8118472300287,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 6}",0
728,False,"{'a': 0.7, 'e': 0.7465066503774106}",25,0,-95.0171018506442,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
729,False,"{'a': 0.7, 'e': 0.745840899281559}",20,0,-86.79146206501045,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
730,False,"{'a': 0.7, 'e': 0.7451744023448704}",20,0,-123.97198630622083,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
731,False,"{'a': 0.7, 'e': 0.7445071602338416}",20,7,-16.481718307900458,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
732,False,"{'a': 0.7, 'e': 0.7438391736157144}",25,11,-11.221402721583633,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
733,False,"{'a': 0.7, 'e': 0.7431704431584757}",20,0,-167.1655260014747,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
734,False,"{'a': 0.7, 'e': 0.7425009695308558}",30,11,-119.7129848496479,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 2}",1
735,False,"{'a': 0.7, 'e': 0.7418307534023282}",20,0,-80.52595729049534,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
