trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.7, 'e': 0.005405405405405406}",20,0,20.714094730554436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.7, 'e': 0.005376344086021506}",25,15,18.499790296971597,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.7, 'e': 0.0053475935828877}",30,20,20.22866647902696,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.7, 'e': 0.005319148936170213}",20,12,13.726935059744509,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.7, 'e': 0.005291005291005291}",30,14,24.695334926919166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.005263157894736842}",20,7,24.15287603498725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.7, 'e': 0.005235602094240838}",20,11,-6.3793290868891,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
192,False,"{'a': 0.7, 'e': 0.005208333333333333}",20,5,-15.323169346724129,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
193,False,"{'a': 0.7, 'e': 0.0051813471502590676}",20,11,14.445508745453711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.7, 'e': 0.005154639175257732}",20,0,31.687286023837483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.7, 'e': 0.005128205128205128}",20,11,16.408759110574323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.7, 'e': 0.00510204081632653}",30,21,18.063171454822534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.7, 'e': 0.005076142131979695}",25,14,-2.373393469508912,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
198,False,"{'a': 0.7, 'e': 0.005050505050505051}",30,10,9.072167791872703,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
199,False,"{'a': 0.7, 'e': 0.005025125628140704}",20,2,24.566327691061495,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.7, 'e': 0.005}",25,14,19.349101569621013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.7, 'e': 0.004975124378109453}",25,4,29.231901231738224,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,21.667274114350214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,2,13.457729806522963,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,19,6.986561895682646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,4,12.125542261320554,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,0,20.39227611388879,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",30,3,5.963151472155989,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,True,"{'a': 0, 'e': 0}",20,6,21.984707957508892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,5,23.502532333523334,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,6,25.18902382621109,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,9,25.586231233648896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
